,PMI,CPI,VIX,T10Y2Y,HY_SPREAD
2020-09-25,94.5995,259.997,26.38,0.54,
2020-09-28,94.5995,259.997,26.19,0.53,
2020-09-29,94.5995,259.997,26.27,0.55,
2020-09-30,94.5995,259.997,26.37,0.56,
2020-10-01,95.5707,260.319,26.7,0.54,
2020-10-02,95.5707,260.319,27.63,0.57,
2020-10-05,95.5707,260.319,27.96,0.64,
2020-10-06,95.5707,260.319,29.48,0.62,
2020-10-07,95.5707,260.319,28.06,0.65,
2020-10-08,95.5707,260.319,26.36,0.65,
2020-10-09,95.5707,260.319,25.0,0.63,
2020-10-12,95.5707,260.319,25.07,0.63,
2020-10-13,95.5707,260.319,26.07,0.58,
2020-10-14,95.5707,260.319,26.4,0.59,
2020-10-15,95.5707,260.319,26.97,0.6,
2020-10-16,95.5707,260.319,27.41,0.62,
2020-10-19,95.5707,260.319,29.18,0.62,
2020-10-20,95.5707,260.319,29.35,0.67,
2020-10-21,95.5707,260.319,28.65,0.69,
2020-10-22,95.5707,260.319,28.11,0.71,
2020-10-23,95.5707,260.319,27.55,0.67,
2020-10-26,95.5707,260.319,32.46,0.65,
2020-10-27,95.5707,260.319,33.35,0.63,
2020-10-28,95.5707,260.319,40.28,0.63,
2020-10-29,95.5707,260.319,37.59,0.69,
2020-10-30,95.5707,260.319,38.02,0.74,
2020-11-01,96.0944,260.911,38.02,0.74,
2020-11-02,96.0944,260.911,37.13,0.71,
2020-11-03,96.0944,260.911,35.55,0.73,
2020-11-04,96.0944,260.911,29.57,0.64,
2020-11-05,96.0944,260.911,27.58,0.65,
2020-11-06,96.0944,260.911,24.86,0.67,
2020-11-09,96.0944,260.911,25.75,0.79,
2020-11-10,96.0944,260.911,24.8,0.79,
2020-11-11,96.0944,260.911,23.45,0.79,
2020-11-12,96.0944,260.911,25.35,0.71,
2020-11-13,96.0944,260.911,23.1,0.72,
2020-11-16,96.0944,260.911,22.45,0.72,
2020-11-17,96.0944,260.911,22.71,0.69,
2020-11-18,96.0944,260.911,23.84,0.72,
2020-11-19,96.0944,260.911,23.11,0.68,
2020-11-20,96.0944,260.911,23.7,0.67,
2020-11-23,96.0944,260.911,22.66,0.7,
2020-11-24,96.0944,260.911,21.64,0.72,
2020-11-25,96.0944,260.911,21.25,0.71,
2020-11-26,96.0944,260.911,21.25,0.71,
2020-11-27,96.0944,260.911,20.84,0.68,
2020-11-30,96.0944,260.911,20.57,0.68,
2020-12-01,96.8555,262.045,20.77,0.75,
2020-12-02,96.8555,262.045,21.17,0.79,
2020-12-03,96.8555,262.045,21.28,0.76,
2020-12-04,96.8555,262.045,20.79,0.81,
2020-12-07,96.8555,262.045,21.3,0.8,
2020-12-08,96.8555,262.045,20.68,0.78,
2020-12-09,96.8555,262.045,22.27,0.79,
2020-12-10,96.8555,262.045,22.52,0.78,
2020-12-11,96.8555,262.045,23.31,0.79,
2020-12-14,96.8555,262.045,24.72,0.77,
2020-12-15,96.8555,262.045,22.89,0.81,
2020-12-16,96.8555,262.045,22.5,0.79,
2020-12-17,96.8555,262.045,21.93,0.81,
2020-12-18,96.8555,262.045,21.57,0.82,
2020-12-21,96.8555,262.045,25.16,0.82,
2020-12-22,96.8555,262.045,24.23,0.8,
2020-12-23,96.8555,262.045,23.31,0.83,
2020-12-24,96.8555,262.045,21.53,0.81,
2020-12-25,96.8555,262.045,21.53,0.81,
2020-12-28,96.8555,262.045,21.7,0.81,
2020-12-29,96.8555,262.045,23.08,0.82,
2020-12-30,96.8555,262.045,22.77,0.81,
2020-12-31,96.8555,262.045,22.75,0.8,
2021-01-01,97.7998,262.687,22.75,0.8,
2021-01-04,97.7998,262.687,26.97,0.82,
2021-01-05,97.7998,262.687,25.34,0.83,
2021-01-06,97.7998,262.687,25.07,0.9,
2021-01-07,97.7998,262.687,22.37,0.94,
2021-01-08,97.7998,262.687,21.56,0.99,
2021-01-11,97.7998,262.687,24.08,1.01,
2021-01-12,97.7998,262.687,23.33,1.01,
2021-01-13,97.7998,262.687,22.21,0.96,
2021-01-14,97.7998,262.687,23.25,0.99,
2021-01-15,97.7998,262.687,24.34,0.98,
2021-01-18,97.7998,262.687,24.34,0.98,
2021-01-19,97.7998,262.687,23.24,0.96,
2021-01-20,97.7998,262.687,21.58,0.97,
2021-01-21,97.7998,262.687,21.32,0.99,
2021-01-22,97.7998,262.687,21.91,0.97,
2021-01-25,97.7998,262.687,23.19,0.92,
2021-01-26,97.7998,262.687,23.02,0.94,
2021-01-27,97.7998,262.687,37.21,0.92,
2021-01-28,97.7998,262.687,30.21,0.95,
2021-01-29,97.7998,262.687,33.09,1.0,
2021-02-01,93.7406,263.579,30.24,0.98,
2021-02-02,93.7406,263.579,25.56,1.01,
2021-02-03,93.7406,263.579,22.91,1.04,
2021-02-04,93.7406,263.579,21.77,1.04,
2021-02-05,93.7406,263.579,20.87,1.1,
2021-02-08,93.7406,263.579,21.24,1.08,
2021-02-09,93.7406,263.579,21.63,1.07,
2021-02-10,93.7406,263.579,21.99,1.04,
2021-02-11,93.7406,263.579,21.25,1.05,
2021-02-12,93.7406,263.579,19.97,1.09,
2021-02-15,93.7406,263.579,19.97,1.09,
2021-02-16,93.7406,263.579,21.46,1.17,
2021-02-17,93.7406,263.579,21.5,1.18,
2021-02-18,93.7406,263.579,22.49,1.18,
2021-02-19,93.7406,263.579,22.05,1.23,
2021-02-22,93.7406,263.579,23.45,1.26,
2021-02-23,93.7406,263.579,23.11,1.26,
2021-02-24,93.7406,263.579,21.34,1.26,
2021-02-25,93.7406,263.579,28.89,1.37,
2021-02-26,93.7406,263.579,27.95,1.3,
2021-03-01,96.6782,264.961,23.35,1.32,
2021-03-02,96.6782,264.961,24.1,1.29,
2021-03-03,96.6782,264.961,26.67,1.33,
2021-03-04,96.6782,264.961,28.57,1.4,
2021-03-05,96.6782,264.961,24.66,1.42,
2021-03-08,96.6782,264.961,25.47,1.42,
2021-03-09,96.6782,264.961,24.03,1.38,
2021-03-10,96.6782,264.961,22.56,1.37,
2021-03-11,96.6782,264.961,21.91,1.4,
2021-03-12,96.6782,264.961,20.69,1.5,
2021-03-15,96.6782,264.961,20.03,1.48,
2021-03-16,96.6782,264.961,19.79,1.47,
2021-03-17,96.6782,264.961,19.23,1.5,
2021-03-18,96.6782,264.961,21.58,1.55,
2021-03-19,96.6782,264.961,20.95,1.58,
2021-03-22,96.6782,264.961,18.88,1.54,
2021-03-23,96.6782,264.961,20.3,1.48,
2021-03-24,96.6782,264.961,21.2,1.48,
2021-03-25,96.6782,264.961,19.81,1.49,
2021-03-26,96.6782,264.961,18.86,1.53,
2021-03-29,96.6782,264.961,20.74,1.59,
2021-03-30,96.6782,264.961,19.61,1.57,
2021-03-31,96.6782,264.961,19.4,1.58,
2021-04-01,96.8939,266.614,17.33,1.52,
2021-04-02,96.8939,266.614,17.33,1.53,
2021-04-05,96.8939,266.614,17.91,1.56,
2021-04-06,96.8939,266.614,18.12,1.51,
2021-04-07,96.8939,266.614,17.16,1.52,
2021-04-08,96.8939,266.614,16.95,1.5,
2021-04-09,96.8939,266.614,16.69,1.51,
2021-04-12,96.8939,266.614,16.91,1.51,
2021-04-13,96.8939,266.614,16.65,1.48,
2021-04-14,96.8939,266.614,16.99,1.48,
2021-04-15,96.8939,266.614,16.57,1.4,
2021-04-16,96.8939,266.614,16.25,1.43,
2021-04-19,96.8939,266.614,17.29,1.45,
2021-04-20,96.8939,266.614,18.68,1.43,
2021-04-21,96.8939,266.614,17.5,1.42,
2021-04-22,96.8939,266.614,18.71,1.41,
2021-04-23,96.8939,266.614,17.33,1.42,
2021-04-26,96.8939,266.614,17.64,1.4,
2021-04-27,96.8939,266.614,17.56,1.46,
2021-04-28,96.8939,266.614,17.28,1.46,
2021-04-29,96.8939,266.614,17.61,1.49,
2021-04-30,96.8939,266.614,18.61,1.49,
2021-05-01,97.9551,268.383,18.61,1.49,
2021-05-03,97.9551,268.383,18.31,1.47,
2021-05-04,97.9551,268.383,19.48,1.45,
2021-05-05,97.9551,268.383,19.15,1.43,
2021-05-06,97.9551,268.383,18.39,1.42,
2021-05-07,97.9551,268.383,16.69,1.46,
2021-05-10,97.9551,268.383,19.66,1.47,
2021-05-11,97.9551,268.383,21.84,1.48,
2021-05-12,97.9551,268.383,27.59,1.53,
2021-05-13,97.9551,268.383,23.13,1.5,
2021-05-14,97.9551,268.383,18.81,1.47,
2021-05-17,97.9551,268.383,19.72,1.48,
2021-05-18,97.9551,268.383,21.34,1.48,
2021-05-19,97.9551,268.383,22.18,1.52,
2021-05-20,97.9551,268.383,20.67,1.48,
2021-05-21,97.9551,268.383,20.15,1.46,
2021-05-24,97.9551,268.383,18.4,1.46,
2021-05-25,97.9551,268.383,18.84,1.41,
2021-05-26,97.9551,268.383,17.36,1.44,
2021-05-27,97.9551,268.383,16.74,1.47,
2021-05-28,97.9551,268.383,16.76,1.44,
2021-05-31,97.9551,268.383,16.76,1.44,
2021-06-01,97.9706,270.654,17.9,1.46,
2021-06-02,97.9706,270.654,17.48,1.46,
2021-06-03,97.9706,270.654,18.04,1.47,
2021-06-04,97.9706,270.654,16.42,1.42,
2021-06-07,97.9706,270.654,16.42,1.41,
2021-06-08,97.9706,270.654,17.07,1.39,
2021-06-09,97.9706,270.654,17.89,1.34,
2021-06-10,97.9706,270.654,16.1,1.31,
2021-06-11,97.9706,270.654,15.65,1.31,
2021-06-14,97.9706,270.654,16.39,1.35,
2021-06-15,97.9706,270.654,17.02,1.35,
2021-06-16,97.9706,270.654,18.15,1.36,
2021-06-17,97.9706,270.654,17.75,1.29,
2021-06-18,97.9706,270.654,20.7,1.19,
2021-06-21,97.9706,270.654,17.89,1.23,
2021-06-22,97.9706,270.654,16.66,1.23,
2021-06-23,97.9706,270.654,16.32,1.24,
2021-06-24,97.9706,270.654,15.97,1.23,
2021-06-25,97.9706,270.654,15.62,1.26,
2021-06-28,97.9706,270.654,15.76,1.24,
2021-06-29,97.9706,270.654,16.02,1.22,
2021-06-30,97.9706,270.654,15.83,1.2,
2021-07-01,98.8487,271.903,15.48,1.23,
2021-07-02,98.8487,271.903,15.07,1.2,
2021-07-05,98.8487,271.903,15.07,1.2,
2021-07-06,98.8487,271.903,16.44,1.15,
2021-07-07,98.8487,271.903,16.2,1.11,
2021-07-08,98.8487,271.903,19.0,1.11,
2021-07-09,98.8487,271.903,16.18,1.14,
2021-07-12,98.8487,271.903,16.17,1.15,
2021-07-13,98.8487,271.903,17.12,1.16,
2021-07-14,98.8487,271.903,16.33,1.14,
2021-07-15,98.8487,271.903,17.01,1.08,
2021-07-16,98.8487,271.903,18.45,1.06,
2021-07-19,98.8487,271.903,22.5,0.98,
2021-07-20,98.8487,271.903,19.73,1.03,
2021-07-21,98.8487,271.903,17.91,1.08,
2021-07-22,98.8487,271.903,17.69,1.07,
2021-07-23,98.8487,271.903,17.2,1.08,
2021-07-26,98.8487,271.903,17.58,1.07,
2021-07-27,98.8487,271.903,19.36,1.05,
2021-07-28,98.8487,271.903,18.31,1.06,
2021-07-29,98.8487,271.903,17.7,1.08,
2021-07-30,98.8487,271.903,18.24,1.05,
2021-08-01,98.2683,272.676,18.24,1.05,
2021-08-02,98.2683,272.676,19.46,1.03,
2021-08-03,98.2683,272.676,18.04,1.02,
2021-08-04,98.2683,272.676,17.97,1.02,
2021-08-05,98.2683,272.676,17.28,1.02,
2021-08-06,98.2683,272.676,16.15,1.1,
2021-08-09,98.2683,272.676,16.72,1.1,
2021-08-10,98.2683,272.676,16.79,1.12,
2021-08-11,98.2683,272.676,16.06,1.12,
2021-08-12,98.2683,272.676,15.59,1.13,
2021-08-13,98.2683,272.676,15.45,1.06,
2021-08-16,98.2683,272.676,16.12,1.05,
2021-08-17,98.2683,272.676,17.91,1.03,
2021-08-18,98.2683,272.676,21.57,1.04,
2021-08-19,98.2683,272.676,21.67,1.02,
2021-08-20,98.2683,272.676,18.56,1.03,
2021-08-23,98.2683,272.676,17.15,1.02,
2021-08-24,98.2683,272.676,17.22,1.05,
2021-08-25,98.2683,272.676,16.79,1.12,
2021-08-26,98.2683,272.676,18.84,1.09,
2021-08-27,98.2683,272.676,16.39,1.09,
2021-08-30,98.2683,272.676,16.19,1.09,
2021-08-31,98.2683,272.676,16.48,1.1,
2021-09-01,97.0654,273.91,16.11,1.11,
2021-09-02,97.0654,273.91,16.41,1.09,
2021-09-03,97.0654,273.91,16.41,1.12,
2021-09-06,97.0654,273.91,16.41,1.12,
2021-09-07,97.0654,273.91,18.14,1.16,
2021-09-08,97.0654,273.91,17.96,1.13,
2021-09-09,97.0654,273.91,18.8,1.07,
2021-09-10,97.0654,273.91,20.95,1.12,
2021-09-13,97.0654,273.91,19.37,1.12,
2021-09-14,97.0654,273.91,19.46,1.07,
2021-09-15,97.0654,273.91,18.18,1.1,
2021-09-16,97.0654,273.91,18.69,1.11,
2021-09-17,97.0654,273.91,20.81,1.14,
2021-09-20,97.0654,273.91,25.71,1.08,
2021-09-21,97.0654,273.91,24.36,1.11,
2021-09-22,97.0654,273.91,20.87,1.07,
2021-09-23,97.0654,273.91,18.63,1.14,
2021-09-24,97.0654,273.91,17.75,1.18,
2021-09-27,97.0654,273.91,18.76,1.17,
2021-09-28,97.0654,273.91,23.25,1.23,
2021-09-29,97.0654,273.91,22.56,1.25,
2021-09-30,97.0654,273.91,23.14,1.24,
2021-10-01,98.4333,276.55,21.15,1.21,
2021-10-04,98.4333,276.55,22.96,1.22,
2021-10-05,98.4333,276.55,21.3,1.26,
2021-10-06,98.4333,276.55,21.0,1.23,
2021-10-07,98.4333,276.55,19.54,1.26,
2021-10-08,98.4333,276.55,18.77,1.29,
2021-10-11,98.4333,276.55,20.0,1.29,
2021-10-12,98.4333,276.55,19.85,1.24,
2021-10-13,98.4333,276.55,18.64,1.19,
2021-10-14,98.4333,276.55,16.86,1.16,
2021-10-15,98.4333,276.55,16.3,1.18,
2021-10-18,98.4333,276.55,16.31,1.15,
2021-10-19,98.4333,276.55,15.7,1.24,
2021-10-20,98.4333,276.55,15.49,1.25,
2021-10-21,98.4333,276.55,15.01,1.23,
2021-10-22,98.4333,276.55,15.43,1.18,
2021-10-25,98.4333,276.55,15.24,1.17,
2021-10-26,98.4333,276.55,15.98,1.16,
2021-10-27,98.4333,276.55,16.98,1.04,
2021-10-28,98.4333,276.55,16.53,1.07,
2021-10-29,98.4333,276.55,16.26,1.07,
2021-11-01,99.0146,278.919,16.41,1.08,
2021-11-02,99.0146,278.919,16.03,1.1,
2021-11-03,99.0146,278.919,15.1,1.13,
2021-11-04,99.0146,278.919,15.44,1.12,
2021-11-05,99.0146,278.919,16.48,1.06,
2021-11-08,99.0146,278.919,17.22,1.06,
2021-11-09,99.0146,278.919,17.78,1.05,
2021-11-10,99.0146,278.919,18.73,1.05,
2021-11-11,99.0146,278.919,17.66,1.05,
2021-11-12,99.0146,278.919,16.29,1.05,
2021-11-15,99.0146,278.919,16.49,1.1,
2021-11-16,99.0146,278.919,16.37,1.09,
2021-11-17,99.0146,278.919,17.11,1.08,
2021-11-18,99.0146,278.919,17.59,1.07,
2021-11-19,99.0146,278.919,17.91,1.02,
2021-11-22,99.0146,278.919,19.17,1.0,
2021-11-23,99.0146,278.919,19.38,1.07,
2021-11-24,99.0146,278.919,18.58,1.0,
2021-11-25,99.0146,278.919,18.58,1.0,
2021-11-26,99.0146,278.919,28.62,0.98,
2021-11-29,99.0146,278.919,22.96,1.01,
2021-11-30,99.0146,278.919,27.19,0.91,
2021-12-01,98.897,280.845,31.12,0.87,
2021-12-02,98.897,280.845,27.95,0.81,
2021-12-03,98.897,280.845,30.67,0.75,
2021-12-06,98.897,280.845,27.18,0.78,
2021-12-07,98.897,280.845,21.89,0.78,
2021-12-08,98.897,280.845,19.9,0.84,
2021-12-09,98.897,280.845,21.58,0.79,
2021-12-10,98.897,280.845,18.69,0.81,
2021-12-13,98.897,280.845,20.31,0.76,
2021-12-14,98.897,280.845,21.89,0.77,
2021-12-15,98.897,280.845,19.29,0.78,
2021-12-16,98.897,280.845,20.57,0.8,
2021-12-17,98.897,280.845,21.57,0.75,
2021-12-20,98.897,280.845,22.87,0.78,
2021-12-21,98.897,280.845,21.01,0.78,
2021-12-22,98.897,280.845,18.63,0.78,
2021-12-23,98.897,280.845,17.96,0.79,
2021-12-24,98.897,280.845,17.96,0.79,
2021-12-27,98.897,280.845,17.68,0.72,
2021-12-28,98.897,280.845,17.54,0.75,
2021-12-29,98.897,280.845,16.95,0.8,
2021-12-30,98.897,280.845,17.33,0.79,
2021-12-31,98.897,280.845,17.22,0.79,
2022-01-01,97.9535,282.543,17.22,0.79,
2022-01-03,97.9535,282.543,16.6,0.85,
2022-01-04,97.9535,282.543,16.91,0.89,
2022-01-05,97.9535,282.543,19.73,0.88,
2022-01-06,97.9535,282.543,19.61,0.85,
2022-01-07,97.9535,282.543,18.76,0.89,
2022-01-10,97.9535,282.543,19.4,0.86,
2022-01-11,97.9535,282.543,18.41,0.85,
2022-01-12,97.9535,282.543,17.62,0.82,
2022-01-13,97.9535,282.543,20.31,0.79,
2022-01-14,97.9535,282.543,19.19,0.79,
2022-01-17,97.9535,282.543,19.19,0.79,
2022-01-18,97.9535,282.543,22.79,0.81,
2022-01-19,97.9535,282.543,23.85,0.79,
2022-01-20,97.9535,282.543,25.59,0.75,
2022-01-21,97.9535,282.543,28.85,0.74,
2022-01-24,97.9535,282.543,29.9,0.76,
2022-01-25,97.9535,282.543,31.16,0.76,
2022-01-26,97.9535,282.543,31.96,0.72,
2022-01-27,97.9535,282.543,30.49,0.63,
2022-01-28,97.9535,282.543,27.66,0.63,
2022-01-31,97.9535,282.543,24.83,0.61,
2022-02-01,98.5223,284.5,21.96,0.63,
2022-02-02,98.5223,284.5,22.09,0.62,
2022-02-03,98.5223,284.5,24.35,0.63,
2022-02-04,98.5223,284.5,23.22,0.62,
2022-02-07,98.5223,284.5,22.86,0.62,
2022-02-08,98.5223,284.5,21.44,0.61,
2022-02-09,98.5223,284.5,19.96,0.58,
2022-02-10,98.5223,284.5,23.91,0.42,
2022-02-11,98.5223,284.5,27.36,0.42,
2022-02-14,98.5223,284.5,28.33,0.4,
2022-02-15,98.5223,284.5,25.7,0.47,
2022-02-16,98.5223,284.5,24.29,0.51,
2022-02-17,98.5223,284.5,28.11,0.48,
2022-02-18,98.5223,284.5,27.75,0.45,
2022-02-21,98.5223,284.5,27.75,0.45,
2022-02-22,98.5223,284.5,28.81,0.38,
2022-02-23,98.5223,284.5,31.02,0.41,
2022-02-24,98.5223,284.5,30.32,0.42,
2022-02-25,98.5223,284.5,27.59,0.42,
2022-02-28,98.5223,284.5,30.15,0.39,
2022-03-01,98.9704,287.674,33.32,0.41,
2022-03-02,98.9704,287.674,30.74,0.36,
2022-03-03,98.9704,287.674,30.48,0.33,
2022-03-04,98.9704,287.674,31.98,0.24,
2022-03-07,98.9704,287.674,36.45,0.23,
2022-03-08,98.9704,287.674,35.13,0.23,
2022-03-09,98.9704,287.674,32.45,0.26,
2022-03-10,98.9704,287.674,30.23,0.26,
2022-03-11,98.9704,287.674,30.75,0.25,
2022-03-14,98.9704,287.674,31.77,0.27,
2022-03-15,98.9704,287.674,29.83,0.3,
2022-03-16,98.9704,287.674,26.67,0.24,
2022-03-17,98.9704,287.674,25.67,0.26,
2022-03-18,98.9704,287.674,23.87,0.17,
2022-03-21,98.9704,287.674,23.53,0.18,
2022-03-22,98.9704,287.674,22.94,0.2,
2022-03-23,98.9704,287.674,23.57,0.19,
2022-03-24,98.9704,287.674,21.67,0.21,
2022-03-25,98.9704,287.674,20.81,0.18,
2022-03-28,98.9704,287.674,19.63,0.11,
2022-03-29,98.9704,287.674,18.9,0.06,
2022-03-30,98.9704,287.674,19.33,0.04,
2022-03-31,98.9704,287.674,20.56,0.04,
2022-04-01,98.9204,288.561,19.63,-0.05,
2022-04-04,98.9204,288.561,18.57,-0.01,
2022-04-05,98.9204,288.561,21.03,0.03,
2022-04-06,98.9204,288.561,22.1,0.11,
2022-04-07,98.9204,288.561,21.55,0.19,
2022-04-08,98.9204,288.561,21.16,0.19,
2022-04-11,98.9204,288.561,24.37,0.29,
2022-04-12,98.9204,288.561,24.26,0.33,
2022-04-13,98.9204,288.561,21.82,0.33,
2022-04-14,98.9204,288.561,22.7,0.36,
2022-04-15,98.9204,288.561,22.7,0.36,
2022-04-18,98.9204,288.561,22.17,0.39,
2022-04-19,98.9204,288.561,21.37,0.32,
2022-04-20,98.9204,288.561,20.32,0.25,
2022-04-21,98.9204,288.561,22.68,0.22,
2022-04-22,98.9204,288.561,28.21,0.18,
2022-04-25,98.9204,288.561,27.02,0.18,
2022-04-26,98.9204,288.561,33.52,0.23,
2022-04-27,98.9204,288.561,31.6,0.24,
2022-04-28,98.9204,288.561,29.99,0.22,
2022-04-29,98.9204,288.561,33.4,0.19,
2022-05-01,98.4799,291.298,33.4,0.19,
2022-05-02,98.4799,291.298,32.34,0.26,
2022-05-03,98.4799,291.298,29.25,0.19,
2022-05-04,98.4799,291.298,25.42,0.27,
2022-05-05,98.4799,291.298,31.2,0.34,
2022-05-06,98.4799,291.298,30.19,0.4,
2022-05-09,98.4799,291.298,34.75,0.44,
2022-05-10,98.4799,291.298,32.99,0.37,
2022-05-11,98.4799,291.298,32.56,0.25,
2022-05-12,98.4799,291.298,31.77,0.28,
2022-05-13,98.4799,291.298,28.87,0.32,
2022-05-16,98.4799,291.298,27.47,0.3,
2022-05-17,98.4799,291.298,26.1,0.27,
2022-05-18,98.4799,291.298,30.96,0.21,
2022-05-19,98.4799,291.298,29.35,0.21,
2022-05-20,98.4799,291.298,29.43,0.18,
2022-05-23,98.4799,291.298,28.48,0.21,
2022-05-24,98.4799,291.298,29.45,0.26,
2022-05-25,98.4799,291.298,28.37,0.27,
2022-05-26,98.4799,291.298,27.5,0.29,
2022-05-27,98.4799,291.298,25.72,0.27,
2022-05-30,98.4799,291.298,26.54,0.27,
2022-05-31,98.4799,291.298,26.19,0.32,
2022-06-01,97.9383,294.957,25.69,0.28,
2022-06-02,97.9383,294.957,24.72,0.27,
2022-06-03,97.9383,294.957,24.79,0.3,
2022-06-06,97.9383,294.957,25.07,0.31,
2022-06-07,97.9383,294.957,24.02,0.23,
2022-06-08,97.9383,294.957,23.96,0.25,
2022-06-09,97.9383,294.957,26.09,0.21,
2022-06-10,97.9383,294.957,27.75,0.09,
2022-06-13,97.9383,294.957,34.02,0.03,
2022-06-14,97.9383,294.957,32.69,0.04,
2022-06-15,97.9383,294.957,29.62,0.13,
2022-06-16,97.9383,294.957,32.95,0.14,
2022-06-17,97.9383,294.957,31.13,0.08,
2022-06-20,97.9383,294.957,31.03,0.08,
2022-06-21,97.9383,294.957,30.19,0.1,
2022-06-22,97.9383,294.957,28.95,0.1,
2022-06-23,97.9383,294.957,29.05,0.08,
2022-06-24,97.9383,294.957,27.23,0.09,
2022-06-27,97.9383,294.957,26.95,0.12,
2022-06-28,97.9383,294.957,28.36,0.1,
2022-06-29,97.9383,294.957,28.16,0.04,
2022-06-30,97.9383,294.957,28.71,0.06,
2022-07-01,98.0214,294.913,26.7,0.04,
2022-07-04,98.0214,294.913,27.53,0.04,
2022-07-05,98.0214,294.913,27.54,0.0,
2022-07-06,98.0214,294.913,26.73,-0.04,
2022-07-07,98.0214,294.913,26.08,-0.02,
2022-07-08,98.0214,294.913,24.64,-0.03,
2022-07-11,98.0214,294.913,26.17,-0.08,
2022-07-12,98.0214,294.913,27.29,-0.07,
2022-07-13,98.0214,294.913,26.82,-0.22,
2022-07-14,98.0214,294.913,26.4,-0.19,
2022-07-15,98.0214,294.913,24.23,-0.2,
2022-07-18,98.0214,294.913,25.3,-0.19,
2022-07-19,98.0214,294.913,24.5,-0.22,
2022-07-20,98.0214,294.913,23.88,-0.21,
2022-07-21,98.0214,294.913,23.11,-0.19,
2022-07-22,98.0214,294.913,23.03,-0.21,
2022-07-25,98.0214,294.913,23.36,-0.19,
2022-07-26,98.0214,294.913,24.69,-0.21,
2022-07-27,98.0214,294.913,23.24,-0.18,
2022-07-28,98.0214,294.913,22.33,-0.17,
2022-07-29,98.0214,294.913,21.33,-0.22,
2022-08-01,98.0019,295.097,22.84,-0.3,
2022-08-02,98.0019,295.097,23.93,-0.31,
2022-08-03,98.0019,295.097,21.95,-0.37,
2022-08-04,98.0019,295.097,21.44,-0.35,
2022-08-05,98.0019,295.097,21.15,-0.41,
2022-08-08,98.0019,295.097,21.29,-0.44,
2022-08-09,98.0019,295.097,21.77,-0.48,
2022-08-10,98.0019,295.097,19.74,-0.45,
2022-08-11,98.0019,295.097,20.2,-0.36,
2022-08-12,98.0019,295.097,19.53,-0.41,
2022-08-15,98.0019,295.097,19.95,-0.41,
2022-08-16,98.0019,295.097,19.69,-0.43,
2022-08-17,98.0019,295.097,19.9,-0.39,
2022-08-18,98.0019,295.097,19.56,-0.34,
2022-08-19,98.0019,295.097,20.6,-0.27,
2022-08-22,98.0019,295.097,23.8,-0.29,
2022-08-23,98.0019,295.097,24.11,-0.24,
2022-08-24,98.0019,295.097,22.82,-0.25,
2022-08-25,98.0019,295.097,21.78,-0.32,
2022-08-26,98.0019,295.097,25.56,-0.33,
2022-08-29,98.0019,295.097,26.21,-0.3,
2022-08-30,98.0019,295.097,26.21,-0.35,
2022-08-31,98.0019,295.097,25.87,-0.3,
2022-09-01,97.9936,296.349,25.56,-0.25,
2022-09-02,97.9936,296.349,25.47,-0.2,
2022-09-05,97.9936,296.349,25.99,-0.2,
2022-09-06,97.9936,296.349,26.91,-0.17,
2022-09-07,97.9936,296.349,24.64,-0.18,
2022-09-08,97.9936,296.349,23.61,-0.19,
2022-09-09,97.9936,296.349,22.79,-0.23,
2022-09-12,97.9936,296.349,23.87,-0.21,
2022-09-13,97.9936,296.349,27.27,-0.33,
2022-09-14,97.9936,296.349,26.16,-0.37,
2022-09-15,97.9936,296.349,26.27,-0.42,
2022-09-16,97.9936,296.349,26.3,-0.4,
2022-09-19,97.9936,296.349,25.76,-0.46,
2022-09-20,97.9936,296.349,27.16,-0.39,
2022-09-21,97.9936,296.349,27.99,-0.51,
2022-09-22,97.9936,296.349,27.35,-0.41,
2022-09-23,97.9936,296.349,29.92,-0.51,
2022-09-26,97.9936,296.349,32.26,-0.39,
2022-09-27,97.9936,296.349,32.6,-0.33,
2022-09-28,97.9936,296.349,30.18,-0.35,
2022-09-29,97.9936,296.349,31.84,-0.4,
2022-09-30,97.9936,296.349,31.62,-0.39,
2022-10-01,98.239,298.007,31.62,-0.39,
2022-10-03,98.239,298.007,30.1,-0.45,
2022-10-04,98.239,298.007,29.07,-0.48,
2022-10-05,98.239,298.007,28.55,-0.39,
2022-10-06,98.239,298.007,30.52,-0.4,
2022-10-07,98.239,298.007,31.36,-0.41,
2022-10-10,98.239,298.007,32.45,-0.41,
2022-10-11,98.239,298.007,33.63,-0.37,
2022-10-12,98.239,298.007,33.57,-0.37,
2022-10-13,98.239,298.007,31.94,-0.5,
2022-10-14,98.239,298.007,32.02,-0.48,
2022-10-17,98.239,298.007,31.37,-0.43,
2022-10-18,98.239,298.007,30.5,-0.42,
2022-10-19,98.239,298.007,30.76,-0.41,
2022-10-20,98.239,298.007,29.98,-0.38,
2022-10-21,98.239,298.007,29.69,-0.28,
2022-10-24,98.239,298.007,29.85,-0.25,
2022-10-25,98.239,298.007,28.46,-0.32,
2022-10-26,98.239,298.007,27.28,-0.35,
2022-10-27,98.239,298.007,27.39,-0.34,
2022-10-28,98.239,298.007,25.75,-0.39,
2022-10-31,98.239,298.007,25.88,-0.41,
2022-11-01,97.4555,298.786,25.81,-0.47,
2022-11-02,97.4555,298.786,25.86,-0.51,
2022-11-03,97.4555,298.786,25.3,-0.57,
