Date,CEMB,EMB,EWA,EWC,EWG,EWJ,EWL,EWN,EWQ,EWT,EWU,EWY,FXI,HYG,IEF,IGLB,IGSB,INDY,IVV,LQD,SHV,SHY,TIP,TLT
2019-02-07,35.31412887573242,76.49193572998047,15.684281349182129,23.207338333129883,21.57642364501953,45.38206481933594,28.411256790161133,24.29129981994629,22.437313079833984,21.51477813720703,23.93500518798828,55.50408935546875,35.67332458496094,57.38833236694336,87.66075134277344,42.37480163574219,41.507667541503906,28.790054321289062,241.71400451660156,89.3043212890625,90.90116882324219,70.86040496826172,87.11971282958984,98.65583038330078
2019-02-08,35.32134246826172,76.15251159667969,15.654149055480957,23.155786514282227,21.362060546875,44.981136322021484,28.479843139648438,24.16421127319336,22.324716567993164,21.3392276763916,23.91990852355957,54.81312942504883,35.681732177734375,57.37479782104492,87.77823638916016,42.56471633911133,41.55544662475586,28.44614601135254,241.98074340820312,89.5274658203125,90.91761016845703,70.88578033447266,87.15908813476562,99.0769271850586
2019-02-11,35.24932861328125,75.97572326660156,15.608952522277832,22.94098472595215,21.378551483154297,45.023773193359375,28.368392944335938,24.104902267456055,22.324716567993164,21.17017936706543,23.776500701904297,54.88309860229492,35.782676696777344,57.401878356933594,87.6439437866211,42.41862487792969,41.53951644897461,28.323318481445312,242.1141357421875,89.3274154663086,90.91761016845703,70.86040496826172,86.97807312011719,98.68826293945312
2019-02-12,35.29254913330078,76.25856018066406,15.767148971557617,23.207338333129883,21.733068466186523,45.817108154296875,28.591291427612305,24.520065307617188,22.63031768798828,21.404245376586914,23.950101852416992,55.55656051635742,35.84996795654297,57.6793212890625,87.52649688720703,42.46245574951172,41.52362060546875,28.585344314575195,245.2618408203125,89.4505615234375,90.90937042236328,70.8519287109375,86.99381256103516,98.43724060058594
2019-02-13,35.22053909301758,76.265625,15.624017715454102,23.16438102722168,21.65886878967285,45.928009033203125,28.642730712890625,24.486173629760742,22.57402229309082,21.248201370239258,24.00294303894043,55.24169921875,36.18642807006836,57.5981330871582,87.30831909179688,42.352882385253906,41.49175262451172,28.216875076293945,246.00885009765625,89.21967315673828,90.91761016845703,70.80110931396484,86.97807312011719,98.0647201538086
2019-02-14,35.4077262878418,76.46361541748047,15.631550788879395,23.241708755493164,21.5599308013916,45.89388656616211,28.728458404541016,24.59632110595703,22.622276306152344,21.222192764282227,24.00294303894043,55.582801818847656,36.051849365234375,57.6048583984375,87.71949768066406,42.41862487792969,41.55544662475586,28.225059509277344,245.4486541748047,89.3197250366211,90.9422836303711,70.894287109375,87.22203063964844,98.62342834472656
2019-02-15,35.285335540771484,76.52726745605469,15.880149841308594,23.551027297973633,22.013391494750977,46.48248291015625,29.122825622558594,24.90134048461914,23.040464401245117,21.34572982788086,24.319961547851562,55.460357666015625,35.85837936401367,57.78755569458008,87.63557434082031,42.572017669677734,41.55544662475586,28.02035140991211,248.23179626464844,89.42744445800781,90.95879364013672,70.86040496826172,87.22203063964844,98.7773208618164
2019-02-19,35.40052795410156,76.4777603149414,15.978078842163086,23.722864151000977,22.112329483032227,46.55926513671875,29.268566131591797,24.952177047729492,23.20934295654297,21.51477813720703,24.44827651977539,55.67026901245117,36.37989044189453,57.807865142822266,87.78660583496094,42.60125732421875,41.60322952270508,27.75014305114746,248.57859802246094,89.48136138916016,90.96704864501953,70.91120147705078,87.42660522460938,99.02836608886719
2019-02-20,35.37893295288086,76.48481750488281,15.925347328186035,23.963443756103516,22.28546905517578,46.61044692993164,29.39716339111328,25.036901473999023,23.289762496948242,21.69683074951172,24.584142684936523,56.12507629394531,36.590179443359375,57.85527038574219,87.7698745727539,42.51359939575195,41.611209869384766,28.11042594909668,249.05885314941406,89.40435028076172,90.96704864501953,70.9027328491211,87.45808410644531,98.74491119384766
2019-02-21,35.38612747192383,76.43534088134766,15.857548713684082,23.843154907226562,22.219511032104492,46.542205810546875,29.431453704833984,24.969118118286133,23.26563835144043,21.70333480834961,24.425636291503906,55.86268615722656,36.506065368652344,57.8011474609375,87.50971984863281,42.287132263183594,41.587303161621094,28.17593002319336,248.2762908935547,89.15045166015625,90.99169158935547,70.87735748291016,87.30854797363281,97.86224365234375
2019-02-22,35.47254180908203,76.90907287597656,16.038349151611328,23.97203826904297,22.28546905517578,46.64456558227539,29.551485061645508,25.028430938720703,23.370187759399414,21.885385513305664,24.50111198425293,56.396217346191406,37.128517150878906,57.9161491394043,87.7698745727539,42.53548812866211,41.643062591552734,28.233251571655273,249.7080078125,89.55059051513672,90.99169158935547,70.92816162109375,87.53675842285156,98.4452896118164
2019-02-25,35.515724182128906,76.78179168701172,16.1212158203125,23.954853057861328,22.351428985595703,46.90901184082031,29.585771560668945,25.14704704284668,23.44256591796875,22.06743621826172,24.516210556030273,56.57988357543945,37.86874008178711,57.96352767944336,87.63557434082031,42.51359939575195,41.635066986083984,28.642663955688477,250.09910583496094,89.51979064941406,90.99169158935547,70.91969299316406,87.47383880615234,98.15377044677734
2019-02-26,35.573299407958984,77.0080795288086,16.1212158203125,23.997817993164062,22.524568557739258,47.07109069824219,29.84296417236328,25.248720169067383,23.563194274902344,21.963409423828125,24.727556228637695,56.4137077331543,37.55750274658203,58.03794479370117,87.89572143554688,42.593929290771484,41.65895462036133,28.470712661743164,249.9124755859375,89.65829467773438,90.99169158935547,70.95355224609375,87.59976196289062,98.63966369628906
2019-02-27,35.4581298828125,77.02928924560547,16.05341339111328,24.05796241760254,22.400894165039062,46.82370376586914,29.671506881713867,25.036901473999023,23.4747314453125,21.859378814697266,24.697368621826172,56.282508850097656,36.951873779296875,58.05824661254883,87.58525085449219,42.2579231262207,41.6510009765625,28.184118270874023,249.78793334960938,89.40435028076172,91.01641845703125,70.93658447265625,87.39513397216797,97.52216339111328
2019-02-28,35.52292251586914,76.97979736328125,16.030818939208984,23.929080963134766,22.508071899414062,46.371585845947266,29.637208938598633,25.113161087036133,23.60340690612793,21.5862979888916,24.584142684936523,55.07551956176758,36.69953536987305,58.0244026184082,87.35867309570312,42.22869110107422,41.698768615722656,28.306941986083984,249.26329040527344,89.28125762939453,91.01641845703125,70.91969299316406,87.25352478027344,97.19015502929688
2019-03-01,35.50846481323242,76.70502471923828,16.143815994262695,23.817378997802734,22.75541877746582,46.508087158203125,29.851543426513672,25.248720169067383,23.78837013244629,21.683828353881836,24.629432678222656,55.14548873901367,37.153751373291016,58.18889236450195,87.07197570800781,42.137794494628906,41.658058166503906,28.266000747680664,251.03282165527344,89.12532806396484,91.02880096435547,70.87218475341797,87.08036041259766,96.29181671142578
2019-03-04,35.522926330566406,76.66240692138672,16.060945510864258,23.757234573364258,22.56578826904297,46.36305618286133,29.79152488708496,25.16399383544922,23.732078552246094,21.664321899414062,24.569047927856445,54.70817565917969,37.36404037475586,58.10054397583008,87.34099578857422,42.25508117675781,41.6820182800293,28.200490951538086,250.01022338867188,89.32598114013672,91.04528045654297,70.88911437988281,87.2062759399414,97.04647827148438
2019-03-05,35.57350540161133,76.69794464111328,16.113677978515625,23.74005126953125,22.623502731323242,46.40570831298828,29.757232666015625,25.113161087036133,23.691869735717773,21.76835060119629,24.704917907714844,54.57698440551758,37.82667541503906,58.073360443115234,87.39148712158203,42.46773147583008,41.69798278808594,29.027511596679688,249.69012451171875,89.35691833496094,91.03706359863281,70.89761352539062,87.17477416992188,97.24939727783203
2019-03-06,35.56627655029297,76.634033203125,16.128747940063477,23.611169815063477,22.516319274902344,46.13274002075195,29.637208938598633,24.918285369873047,23.595361709594727,21.72283935546875,24.7351016998291,54.34082794189453,37.448158264160156,57.978206634521484,87.63529205322266,42.45306396484375,41.70595169067383,29.183095932006836,248.09848022460938,89.44178771972656,91.0535659790039,70.948486328125,87.27709197998047,97.6064224243164
2019-03-07,35.57350540161133,76.45653533935547,16.083553314208984,23.482288360595703,22.087594985961914,45.5867805480957,29.34572410583496,24.56242561340332,23.22542953491211,21.508275985717773,24.47092056274414,53.43120574951172,36.61540985107422,57.937400817871094,87.92951202392578,42.61436462402344,41.753875732421875,29.04389190673828,246.09776306152344,89.7351303100586,91.07005310058594,71.00788879394531,87.52105712890625,98.23936462402344
2019-03-08,35.46511459350586,76.6695327758789,16.0157470703125,23.473695755004883,22.170042037963867,45.51001739501953,29.380014419555664,24.553956985473633,23.3380184173584,21.39774513244629,24.372800827026367,53.08135986328125,35.959320068359375,57.84225082397461,88.05560302734375,42.65837097167969,41.77781295776367,29.068452835083008,245.59979248046875,89.85092163085938,91.0865478515625,71.03334045410156,87.59976196289062,98.65322875976562
2019-03-11,35.49400329589844,76.95352172851562,16.158878326416016,23.679908752441406,22.36791229248047,46.00478744506836,29.5257568359375,24.799665451049805,23.45865249633789,21.63181495666504,24.584142684936523,53.60614013671875,36.67429733276367,58.032569885253906,87.98838806152344,42.76101303100586,41.8177490234375,29.731712341308594,249.1654815673828,89.95121002197266,91.07005310058594,71.01637268066406,87.58399963378906,98.36114501953125
2019-03-12,35.616859436035156,77.19487762451172,16.05341339111328,23.800195693969727,22.334936141967773,46.11567306518555,29.482892990112305,24.884395599365234,23.522987365722656,21.716337203979492,24.538850784301758,53.912254333496094,37.10329055786133,58.1345100402832,88.23219299316406,42.98097610473633,41.86561965942383,30.091995239257812,250.0458526611328,90.19819641113281,91.0865478515625,71.04185485839844,87.7492446899414,99.05089569091797
2019-03-13,35.57350540161133,77.21624755859375,16.136280059814453,23.929080963134766,22.524568557739258,46.29481506347656,29.817243576049805,25.07079315185547,23.772287368774414,21.82036781311035,24.878520965576172,53.562408447265625,37.002349853515625,58.29082107543945,88.19854736328125,42.8343391418457,41.841670989990234,30.116554260253906,251.77978515625,90.05155181884766,91.10308074951172,71.05032348632812,87.8515396118164,98.86424255371094
2019-03-14,35.65298080444336,77.10259246826172,16.091081619262695,23.825971603393555,22.524568557739258,45.800045013427734,30.07444190979004,25.214832305908203,23.868789672851562,21.72283935546875,24.961549758911133,53.2213020324707,36.884578704833984,58.250057220458984,88.07244110107422,42.69502258300781,41.86561965942383,30.263946533203125,251.65530395507812,89.8740005493164,91.10308074951172,71.06724548339844,87.82797241210938,98.15013122558594
2019-03-15,35.660213470458984,77.41499328613281,16.158878326416016,23.851749420166016,22.738929748535156,46.328941345214844,30.237329483032227,25.69777488708496,24.190473556518555,22.054433822631836,25.225732803344727,54.235870361328125,37.39768981933594,58.3044548034668,88.34989929199219,42.87833023071289,41.913543701171875,30.779809951782227,252.78457641601562,90.19819641113281,91.1278305053711,71.09274291992188,88.13484954833984,98.79931640625
2019-03-18,35.739688873291016,77.4859848022461,16.211612701416016,24.02359390258789,22.75541877746582,46.4568977355957,30.297338485717773,25.689302444458008,24.22264289855957,22.22348403930664,25.361597061157227,54.393306732177734,37.843502044677734,58.28403854370117,88.23219299316406,42.863670349121094,41.90555191040039,31.115528106689453,253.78948974609375,90.15189361572266,91.11129760742188,71.07576751708984,88.1269760131836,98.74251556396484
2019-03-19,35.74694061279297,77.54280853271484,16.151348114013672,24.00640869140625,22.969783782958984,46.47395706176758,30.340206146240234,25.69777488708496,24.2789363861084,22.268997192382812,25.414430618286133,54.27085494995117,37.994903564453125,58.31801986694336,88.17334747314453,42.8343391418457,41.92152404785156,30.951763153076172,253.9050750732422,90.16732025146484,91.13606262207031,71.06724548339844,88.04826354980469,98.5234146118164
2019-03-20,35.91313934326172,78.2314453125,16.158878326416016,23.980628967285156,22.829622268676758,46.499542236328125,30.40021324157715,25.63846778869629,24.351316452026367,22.308008193969727,25.31630516052246,54.5157585144043,37.76779556274414,58.56953811645508,88.78704833984375,43.12029266357422,41.985389709472656,31.24654197692871,252.9944305419922,90.77710723876953,91.1443099975586,71.16911315917969,88.6305923461914,99.55399322509766
